timestamp,phase,sys_power_w,gpu0_bmc_temp_c,gpu1_bmc_temp_c,gpu2_bmc_temp_c,gpu3_bmc_temp_c,gpu4_bmc_temp_c,gpu5_bmc_temp_c,gpu6_bmc_temp_c,gpu7_bmc_temp_c
1775287005.601,steady,2550,32,30,30,33,33,30,30,33
1775287007.601,steady,2550,32,30,30,33,33,30,30,33
1775287009.601,steady,2550,32,30,30,33,33,30,30,33
1775287011.601,steady,2550,32,30,30,33,33,30,30,33
1775287013.601,steady,2550,32,30,30,33,33,30,30,33
1775287015.601,steady,2550,32,30,30,33,33,30,30,33
1775287017.601,steady,2550,32,30,30,33,33,30,30,33
1775287019.601,steady,2550,32,30,30,33,33,30,30,33
1775287021.601,steady,2550,32,30,30,33,33,30,30,33
1775287023.602,steady,2550,33,30,30,33,33,30,30,33
1775287025.602,steady,2550,33,30,30,33,33,30,30,33
1775287027.602,steady,2550,33,30,30,33,33,30,30,33
1775287029.602,steady,2550,33,30,30,33,33,30,30,33
1775287031.602,steady,2550,33,30,30,33,33,30,30,33
1775287033.602,steady,2550,33,30,30,33,33,30,30,33
1775287035.602,steady,2550,33,31,30,33,34,30,31,33
1775287037.602,steady,2550,33,31,30,33,34,30,31,33
1775287039.602,steady,2550,33,31,31,33,34,30,31,33
1775287041.602,steady,2550,33,31,31,33,34,30,31,33
1775287043.602,steady,2550,33,31,31,33,34,30,31,33
1775287045.602,steady,2550,33,31,31,33,34,30,31,33
1775287047.602,steady,2550,33,31,31,33,34,30,31,33
1775287049.603,steady,2550,33,31,31,33,34,30,31,33
1775287051.603,steady,2550,33,31,31,33,34,30,31,33
1775287053.603,steady,2550,33,31,31,33,34,30,31,33
1775287055.603,steady,2550,33,31,31,33,34,30,31,33
1775287057.603,steady,2550,33,31,31,33,34,30,31,33
1775287059.603,steady,2550,33,31,31,33,34,30,31,33
1775287061.603,steady,2550,33,31,31,33,34,30,31,33
1775287063.603,steady,2550,33,31,31,33,34,30,31,33
1775287065.603,steady,2550,33,32,31,34,34,31,31,34
1775287067.603,steady,2550,34,32,31,34,34,31,31,34
1775287069.603,steady,2550,34,32,31,34,34,31,31,34
1775287071.603,steady,2550,34,32,31,34,34,31,31,34
1775287073.603,steady,2550,34,32,32,34,34,31,32,34
1775287075.603,steady,2550,34,32,32,34,34,31,32,34
1775287077.604,steady,2550,34,32,32,34,34,31,32,34
1775287079.604,steady,2550,34,32,32,34,34,31,32,34
1775287081.604,steady,2550,34,32,32,34,34,31,32,34
1775287083.604,steady,2550,34,32,32,34,34,31,32,34
1775287085.604,steady,2550,34,32,32,34,34,31,32,34
1775287087.604,steady,2550,34,32,32,34,34,31,32,34
1775287089.604,steady,2550,34,32,32,34,35,32,32,34
1775287091.604,steady,2550,34,32,32,34,35,32,32,34
1775287093.604,steady,2550,34,32,32,35,35,32,32,34
1775287095.604,steady,2550,34,32,32,35,35,32,32,34
1775287097.604,steady,2550,34,32,32,35,35,32,32,34
1775287099.604,steady,2550,34,32,32,35,35,32,32,34
1775287101.605,steady,2550,34,32,32,35,35,32,32,34
1775287103.605,steady,2550,34,32,32,35,35,31,32,34
1775287105.605,steady,2550,34,32,32,35,35,31,32,34
1775287107.605,steady,2550,34,32,32,35,35,31,32,34
1775287109.605,steady,2550,34,32,32,35,35,31,32,34
1775287111.605,steady,2550,34,32,32,35,35,31,32,34
1775287113.605,steady,2550,34,32,32,35,35,31,32,34
1775287115.605,steady,2550,34,32,32,35,35,31,32,34
1775287117.605,steady,2550,34,32,32,35,35,31,32,34
1775287119.605,steady,2550,34,32,32,35,35,31,32,34
1775287121.606,steady,2550,34,32,32,35,35,31,32,34
1775287123.606,steady,2550,34,32,32,35,35,31,32,34
1775287125.606,steady,2550,34,32,32,35,35,31,32,34
1775287127.606,steady,2550,34,32,32,35,35,31,32,34
1775287129.606,steady,2550,34,32,31,35,35,31,32,34
1775287131.606,steady,2550,34,32,31,35,35,31,32,34
1775287133.606,steady,2550,34,32,31,35,35,31,32,34
1775287135.606,steady,2550,34,32,31,35,35,31,32,34
1775287137.606,steady,2550,34,32,31,35,35,31,32,34
1775287139.606,steady,2550,34,31,31,35,35,31,31,34
1775287141.606,steady,2550,34,31,31,35,35,31,31,34
1775287143.606,steady,2550,34,31,31,35,35,31,31,34
1775287145.607,steady,2550,34,31,31,35,35,31,31,34
1775287147.607,steady,2550,34,31,31,35,35,31,31,34
1775287149.607,steady,2550,34,31,31,34,35,31,31,34
1775287151.607,steady,2550,34,31,31,34,35,31,31,34
1775287153.607,steady,2550,34,31,31,34,35,31,31,34
1775287155.607,steady,2550,34,31,31,34,35,31,31,34
1775287157.607,steady,2550,34,31,31,34,35,31,31,34
1775287159.607,steady,2550,34,31,31,34,34,30,31,34
1775287161.607,steady,2550,34,31,31,34,34,30,31,34
1775287163.607,steady,2550,34,31,31,34,34,30,31,34
1775287165.607,steady,2550,34,31,31,34,34,30,31,34
1775287167.607,steady,2550,33,31,31,34,34,30,31,34
1775287169.607,steady,2550,33,31,31,34,34,30,31,34
1775287171.608,steady,2550,33,31,31,34,34,30,31,34
1775287173.608,steady,2550,33,31,30,34,34,30,31,34
1775287175.608,steady,2550,33,31,30,34,34,30,31,34
1775287177.608,steady,2550,33,31,30,34,34,30,31,34
1775287179.608,steady,2550,33,31,30,34,34,30,31,34
1775287181.608,steady,2550,33,31,30,34,34,30,31,33
1775287183.608,steady,2550,33,31,30,34,34,30,31,33
1775287185.608,steady,2550,33,31,30,34,34,30,31,33
1775287187.608,steady,2550,33,31,30,34,34,30,30,33
1775287189.608,steady,2550,33,30,30,34,34,30,30,33
1775287191.608,steady,2550,33,30,30,34,34,30,30,33
1775287193.608,steady,2550,33,30,30,34,34,30,30,33
1775287195.609,steady,2550,33,30,30,34,34,30,30,33
1775287197.609,steady,2550,33,30,30,34,34,30,30,33
1775287199.609,steady,2550,33,30,30,34,34,30,30,33
1775287201.609,steady,2550,33,30,30,34,34,30,30,33
1775287203.609,steady,2550,33,30,30,34,34,30,30,33
1775287205.609,steady,2550,33,30,30,34,34,30,30,33
1775287207.609,steady,2550,33,30,30,34,34,30,30,33
1775287209.609,steady,2550,33,30,30,34,34,30,30,33
1775287211.609,steady,2550,33,30,30,34,34,30,30,33
1775287213.609,steady,2550,33,30,30,33,34,30,30,33
1775287215.609,steady,2625,33,30,30,33,34,30,30,33
1775287217.609,steady,2625,33,30,30,33,34,30,30,33
1775287219.609,steady,2625,33,30,30,33,34,30,30,33
1775287221.610,steady,2625,33,30,30,33,34,30,30,33
1775287223.610,steady,2625,33,30,30,33,34,30,30,33
1775287225.610,steady,2625,33,30,30,33,34,30,30,33
1775287227.610,steady,2625,33,30,30,33,34,30,30,33
1775287229.610,steady,2550,33,30,30,33,34,30,30,33
1775287231.610,steady,2550,33,30,30,33,34,30,30,33
1775287233.610,steady,2550,33,30,30,33,34,30,30,33
1775287235.610,steady,2550,33,30,30,33,34,30,30,33
