timestamp,phase,gpu,power_w,sm_util_pct,mem_util_pct,mem_used_mib,mem_total_mib,temp_c,pcie_tx_kib,pcie_rx_kib,clock_sm_mhz,clock_mem_mhz
1774913946.074,steady,1,432.1,100,61,67229,81920,60,5200,13500,1305,1593
1774913946.074,steady,2,371.0,100,34,67259,81920,60,7450,19000,1290,1593
1774913946.074,steady,3,412.3,100,32,67213,81920,61,6800,16700,1290,1593
1774913946.074,steady,4,413.9,100,31,67423,81920,72,8550,25100,1260,1593
1774913946.074,steady,5,402.4,100,34,67423,81920,74,17650,22000,1290,1593
1774913946.074,steady,6,414.6,100,35,67207,81920,71,13050,14800,1275,1593
1774913946.074,steady,7,420.7,100,31,67069,81920,72,7450,20750,1275,1593
1774913947.074,steady,0,404.2,100,45,66709,81920,62,6700,15600,1275,1593
1774913947.074,steady,1,394.0,100,34,66809,81920,61,6100,15050,1290,1593
1774913947.074,steady,2,412.9,100,34,66839,81920,60,6650,15800,1290,1593
1774913947.074,steady,3,396.1,100,34,66793,81920,61,8050,16200,1260,1593
1774913947.074,steady,4,395.2,100,36,67003,81920,73,6750,15650,1260,1593
1774913947.074,steady,5,405.8,100,34,67003,81920,74,8200,26800,1290,1593
1774913947.074,steady,6,411.7,100,35,66787,81920,71,13000,75800,1230,1593
1774913947.074,steady,7,404.2,100,34,66649,81920,72,24100,78550,1335,1593
1774913948.074,steady,0,402.5,100,32,66709,81920,61,7400,30350,1305,1593
1774913948.074,steady,1,404.9,100,36,66809,81920,61,5850,18700,1290,1593
1774913948.074,steady,2,434.7,100,35,66839,81920,60,6450,14100,1290,1593
1774913948.074,steady,3,415.6,100,32,66793,81920,61,7550,20200,1305,1593
1774913948.074,steady,4,388.3,100,33,67003,81920,72,6750,14800,1260,1593
1774913948.074,steady,5,397.9,100,33,67003,81920,74,8050,19100,1290,1593
1774913948.074,steady,6,392.9,100,34,66787,81920,70,6700,14650,1260,1593
1774913948.074,steady,7,406.3,100,33,66649,81920,72,7800,18500,1275,1593
1774913949.074,steady,0,417.6,100,63,66709,81920,62,7300,39250,1290,1593
1774913949.074,steady,1,401.3,100,32,66809,81920,61,5350,16900,1290,1593
1774913949.074,steady,2,422.4,100,34,66839,81920,60,8050,13600,1290,1593
1774913949.074,steady,3,407.1,100,33,66793,81920,62,6650,17300,1305,1593
1774913949.074,steady,4,401.5,100,34,67003,81920,72,8500,13850,1260,1593
1774913949.074,steady,5,398.9,100,34,67003,81920,73,6950,18450,1290,1593
1774913949.074,steady,6,409.2,100,33,66787,81920,71,7900,13850,1260,1593
1774913949.074,steady,7,393.4,100,33,66649,81920,72,6850,17800,1260,1593
1774913950.074,steady,0,408.6,100,63,66709,81920,62,6500,15200,1290,1593
1774913950.074,steady,1,394.0,100,33,66809,81920,61,6150,16800,1275,1593
1774913950.074,steady,2,416.0,100,33,66839,81920,60,6650,15450,1275,1593
1774913950.074,steady,3,411.1,100,34,66793,81920,61,8000,16150,1290,1593
1774913950.074,steady,4,416.9,100,35,67003,81920,73,6750,16150,1260,1593
1774913950.074,steady,5,402.2,100,34,67003,81920,73,8150,17000,1275,1593
1774913950.074,steady,6,399.3,100,34,66787,81920,71,6400,15250,1260,1593
1774913950.074,steady,7,428.2,100,34,66649,81920,72,7850,16400,1290,1593
1774913951.074,steady,0,395.7,100,55,66709,81920,62,7900,13400,1275,1593
1774913951.074,steady,1,386.5,100,33,66809,81920,60,5200,17650,1275,1593
1774913951.074,steady,2,426.0,100,33,66839,81920,61,7800,13700,1290,1593
1774913951.074,steady,3,403.8,100,34,66793,81920,62,6550,17150,1290,1593
1774913951.074,steady,4,418.4,100,36,67003,81920,73,8500,14250,1260,1593
1774913951.074,steady,5,381.1,100,35,67003,81920,73,7700,17650,1260,1593
1774913951.074,steady,6,402.9,100,35,66787,81920,71,8050,13100,1260,1593
1774913951.074,steady,7,420.2,100,34,66649,81920,72,6600,15550,1275,1593
1774913952.074,steady,0,405.7,100,43,66709,81920,63,7150,17650,1290,1593
1774913952.074,steady,1,385.3,100,33,66809,81920,60,5850,13750,1290,1593
1774913952.074,steady,2,423.2,100,34,66839,81920,61,34900,14150,1275,1593
1774913952.074,steady,3,410.1,100,35,66793,81920,62,7350,17900,1290,1593
1774913952.074,steady,4,414.2,100,36,67003,81920,73,7350,13400,1260,1593
1774913952.074,steady,5,387.3,100,34,67003,81920,73,7700,18650,1260,1593
1774913952.074,steady,6,407.4,100,34,66787,81920,71,6450,21200,1185,1593
1774913952.074,steady,7,418.3,100,34,66649,81920,72,13300,76850,1215,1593
1774913953.074,steady,0,407.7,100,32,66709,81920,62,6650,14250,1290,1593
1774913953.074,steady,1,397.3,100,34,66809,81920,61,5850,17850,1275,1593
1774913953.074,steady,2,418.2,100,35,66839,81920,60,6500,14450,1290,1593
1774913953.074,steady,3,410.7,100,34,66793,81920,62,7750,18700,1275,1593
1774913953.074,steady,4,426.0,100,35,67003,81920,73,6750,14750,1275,1593
1774913953.074,steady,5,385.8,100,34,67003,81920,74,8150,19800,1260,1593
1774913953.074,steady,6,397.5,100,35,66787,81920,71,6600,14000,1260,1593
1774913953.074,steady,7,396.1,100,36,66649,81920,72,13250,73100,1275,1593
1774913954.074,steady,0,405.0,100,32,66709,81920,62,8100,15700,1290,1593
1774913954.074,steady,1,388.9,100,35,66809,81920,61,5400,16650,1275,1593
1774913954.074,steady,2,412.9,100,35,66839,81920,60,8150,13850,1275,1593
1774913954.074,steady,3,409.8,100,34,66793,81920,62,6700,17600,1305,1593
1774913954.074,steady,4,398.2,100,35,67003,81920,73,8500,13550,1275,1593
1774913954.074,steady,5,417.5,100,34,67003,81920,74,6900,18050,1290,1593
1774913954.074,steady,6,401.4,100,34,66787,81920,72,13450,72200,1260,1593
1774913954.074,steady,7,410.3,100,34,66649,81920,72,13200,89150,1290,1593
1774913955.074,steady,0,392.7,100,33,66709,81920,62,6950,17400,1275,1593
1774913955.074,steady,1,411.9,100,34,66809,81920,61,5900,13950,1290,1593
1774913955.074,steady,2,400.5,100,34,66839,81920,60,7200,17650,1275,1593
1774913955.074,steady,3,392.3,100,34,66793,81920,61,7500,14050,1305,1593
1774913955.074,steady,4,389.4,100,35,67003,81920,73,7350,18100,1275,1593
1774913955.074,steady,5,429.0,100,33,67003,81920,74,9450,67700,1290,1593
1774913955.074,steady,6,413.2,100,34,66787,81920,72,12950,71500,1320,1593
1774913955.074,steady,7,405.9,100,34,66649,81920,70,16050,67700,1380,1593
1774913956.075,steady,0,407.4,100,33,66709,81920,62,6450,14050,1275,1593
1774913956.075,steady,1,404.0,100,34,66809,81920,61,6050,17950,1305,1593
1774913956.075,steady,2,405.0,100,34,66839,81920,59,6550,13800,1275,1593
1774913956.075,steady,3,394.5,100,34,66793,81920,61,7900,18550,1305,1593
1774913956.075,steady,4,379.5,100,36,67003,81920,73,6650,31450,1260,1593
1774913956.075,steady,5,402.4,100,33,67003,81920,74,13150,76800,1260,1593
1774913956.075,steady,6,401.1,100,34,66787,81920,71,14400,81500,1380,1593
1774913956.075,steady,7,405.4,100,33,66649,81920,69,9500,15400,1395,1593
1774913957.075,steady,0,394.4,100,33,66709,81920,62,7600,16300,1290,1593
1774913957.075,steady,1,408.8,100,34,66809,81920,61,5200,16100,1305,1593
1774913957.075,steady,2,398.7,100,34,66839,81920,60,7600,16050,1275,1593
1774913957.075,steady,3,406.8,100,34,66793,81920,62,6650,17700,1290,1593
1774913957.075,steady,4,386.4,100,35,67003,81920,73,13700,72450,1185,1593
1774913957.075,steady,5,276.0,100,34,67003,81920,75,13300,91700,1245,1593
1774913957.075,steady,6,291.7,100,34,66787,81920,68,4900,12100,1380,1593
1774913957.075,steady,7,345.8,100,33,66649,81920,68,5950,11900,1395,1593
1774913958.075,steady,0,396.3,100,34,66709,81920,62,6500,16650,1290,1593
1774913958.075,steady,1,409.7,100,34,66809,81920,61,6300,13600,1290,1593
1774913958.075,steady,2,406.2,100,35,66839,81920,60,6100,16400,1305,1593
1774913958.075,steady,3,404.1,100,34,66793,81920,61,11400,75450,1275,1593
1774913958.075,steady,4,385.8,100,35,67003,81920,73,13300,80350,1230,1593
1774913958.075,steady,5,398.8,100,34,67003,81920,74,15200,43550,1350,1593
1774913958.075,steady,6,286.0,100,33,66787,81920,67,14250,14350,1380,1593
1774913958.075,steady,7,284.1,100,33,66649,81920,71,5500,12450,1320,1593
1774913959.075,steady,0,411.9,100,34,66709,81920,62,7600,13650,1275,1593
1774913959.075,steady,1,412.5,100,33,66809,81920,61,5800,17700,1290,1593
1774913959.075,steady,2,409.7,100,35,66839,81920,60,8750,65000,1275,1593
1774913959.075,steady,3,395.0,100,35,66793,81920,61,13200,72300,1275,1593
1774913959.075,steady,4,414.8,100,35,67003,81920,69,15850,70200,1380,1593
1774913959.075,steady,5,344.3,100,34,67003,81920,72,4350,14750,1395,1593
1774913959.075,steady,6,328.0,100,35,66787,81920,68,4550,12900,1395,1593
1774913959.075,steady,7,305.0,100,33,66649,81920,69,5600,12700,1365,1593
1774913960.075,steady,0,413.4,100,34,66709,81920,62,8650,18150,1290,1593
1774913960.075,steady,1,401.9,100,33,66809,81920,61,5200,50650,1290,1593
1774913960.075,steady,2,407.7,100,34,66839,81920,60,12700,72400,1275,1593
1774913960.075,steady,3,398.1,100,34,66793,81920,61,15600,77050,1335,1593
1774913960.075,steady,4,422.7,100,35,67003,81920,69,7600,15700,1350,1593
1774913960.075,steady,5,267.8,100,34,67003,81920,70,4200,15500,1395,1593
1774913960.075,steady,6,426.7,100,35,66787,81920,67,4300,14700,1395,1593
1774913960.075,steady,7,459.9,100,38,66649,81920,70,4600,14650,1305,1593
1774913961.075,steady,0,417.9,100,34,66709,81920,62,6450,25750,1290,1593
1774913961.075,steady,1,403.7,100,34,66809,81920,61,10100,76300,1200,1593
1774913961.075,steady,2,415.0,100,34,66839,81920,60,13550,91200,1365,1593
1774913961.075,steady,3,388.1,100,35,66793,81920,58,11900,13000,1380,1593
1774913961.075,steady,4,308.1,100,35,67003,81920,70,5750,11900,1290,1593
1774913961.075,steady,5,303.5,100,34,67003,81920,69,5150,13450,1320,1593
1774913961.075,steady,6,301.4,100,41,66787,81920,66,4900,13200,1320,1593
1774913961.075,steady,7,406.0,100,49,66649,81920,71,4900,15600,1320,1593
1774913962.075,steady,0,405.1,100,34,66709,81920,62,11850,72300,1290,1593
1774913962.075,steady,1,397.3,100,34,66809,81920,61,10100,85650,1290,1593
1774913962.075,steady,2,405.9,100,34,66839,81920,57,13700,37050,1380,1593
1774913962.075,steady,3,389.4,100,36,66793,81920,57,4450,15700,1395,1593
1774913962.075,steady,4,287.2,100,35,67003,81920,69,4550,14200,1305,1593
1774913962.075,steady,5,437.4,100,34,67003,81920,70,4800,13200,1305,1593
1774913962.075,steady,6,421.9,100,52,66787,81920,68,5000,12150,1320,1593
1774913962.075,steady,7,388.3,100,34,66649,81920,72,5600,13150,1305,1593
1774913963.075,steady,0,401.8,100,34,66709,81920,63,13150,75800,1320,1593
1774913963.075,steady,1,404.3,100,34,66809,81920,57,12050,52300,1395,1593
1774913963.075,steady,2,353.3,100,34,66839,81920,56,4200,13450,1395,1593
1774913963.075,steady,3,388.8,100,48,66793,81920,57,5300,12550,1335,1593
1774913963.075,steady,4,323.8,100,36,67003,81920,69,5650,11750,1395,1593
1774913963.075,steady,5,420.8,100,34,67003,81920,72,5500,12850,1320,1593
1774913963.075,steady,6,467.7,100,62,66787,81920,71,4950,13100,1305,1593
1774913963.075,steady,7,424.0,100,34,66649,81920,72,4800,15700,1320,1593
1774913964.075,steady,0,399.1,100,35,66709,81920,62,15150,73450,1380,1593
1774913964.075,steady,1,376.8,100,34,66809,81920,57,5900,16000,1395,1593
1774913964.075,steady,2,269.3,100,34,66839,81920,55,4250,15300,1365,1593
1774913964.075,steady,3,271.5,100,59,66793,81920,58,4300,15700,1320,1593
1774913964.075,steady,4,267.5,100,35,67003,81920,72,4450,15100,1320,1593
1774913964.075,steady,5,395.6,100,33,67003,81920,73,4750,13400,1320,1593
1774913964.075,steady,6,395.7,100,63,66787,81920,70,4800,12750,1320,1593
1774913964.075,steady,7,403.3,100,33,66649,81920,72,5600,15050,1320,1593
1774913965.075,steady,0,393.9,100,35,66709,81920,58,10800,12400,1395,1593
1774913965.075,steady,1,273.2,100,41,66809,81920,58,4250,13100,1335,1593
1774913965.075,steady,2,292.6,100,34,66839,81920,57,4750,14000,1320,1593
1774913965.075,steady,3,295.9,100,63,66793,81920,60,4900,15000,1335,1593
1774913965.075,steady,4,308.6,100,34,67003,81920,72,4750,15350,1305,1593
1774913965.075,steady,5,393.8,100,42,67003,81920,73,4100,16000,1335,1593
1774913965.075,steady,6,429.4,100,63,66787,81920,70,4150,15150,1320,1593
1774913965.075,steady,7,397.9,100,38,66649,81920,72,6950,15400,1320,1593
1774913966.075,steady,0,336.8,100,35,66709,81920,57,5000,12200,1350,1593
1774913966.075,steady,1,312.3,100,54,66809,81920,60,4150,12450,1335,1593
1774913966.075,steady,2,398.4,100,35,66839,81920,58,4750,11950,1335,1593
1774913966.075,steady,3,407.7,100,34,66793,81920,60,4950,14350,1335,1593
1774913966.075,steady,4,387.1,100,46,67003,81920,73,5250,14700,1320,1593
1774913966.075,steady,5,390.2,100,40,67003,81920,74,6550,12950,1335,1593
1774913966.075,steady,6,405.3,100,53,66787,81920,71,6850,16800,1320,1593
1774913966.075,steady,7,395.8,100,44,66649,81920,72,8100,14600,1290,1593
1774913967.075,steady,0,285.6,100,35,66709,81920,61,5000,12950,1335,1593
1774913967.075,steady,1,272.3,100,35,66809,81920,57,3750,14950,1335,1593
1774913967.075,steady,2,295.3,100,35,66839,81920,59,4350,14400,1335,1593
1774913967.075,steady,3,410.7,100,40,66793,81920,60,4500,15900,1335,1593
1774913967.075,steady,4,412.7,100,58,67003,81920,73,4400,16400,1320,1593
1774913967.075,steady,5,399.2,100,64,67003,81920,74,4100,13950,1335,1593
1774913967.075,steady,6,398.7,100,41,66787,81920,71,7900,19100,1260,1593
1774913967.075,steady,7,397.0,100,63,66649,81920,73,6600,14800,1260,1593
1774913968.075,steady,0,290.5,100,34,66709,81920,61,4850,12300,1335,1593
1774913968.075,steady,1,298.4,100,34,66809,81920,59,4100,12400,1335,1593
1774913968.075,steady,2,317.1,100,34,66839,81920,59,4550,12650,1335,1593
1774913968.075,steady,3,405.6,100,51,66793,81920,60,5150,13800,1335,1593
1774913968.075,steady,4,406.6,100,63,67003,81920,74,8700,18300,1320,1593
1774913968.075,steady,5,411.0,100,63,67003,81920,74,7900,13800,1335,1593
1774913968.075,steady,6,366.2,100,32,66787,81920,72,6950,16400,1230,1593
1774913968.075,steady,7,404.8,100,31,66649,81920,73,8200,13550,1245,1593
1774913969.075,steady,0,435.5,100,40,66709,81920,61,4200,15350,1335,1593
1774913969.075,steady,1,390.1,100,34,66809,81920,59,3350,15150,1335,1593
1774913969.075,steady,2,424.0,100,41,66839,81920,59,4300,13450,1335,1593
1774913969.075,steady,3,406.2,100,62,66793,81920,60,5250,14900,1335,1593
1774913969.075,steady,4,392.8,100,63,67003,81920,73,8450,13900,1275,1593
1774913969.075,steady,5,419.0,100,62,67003,81920,74,6500,16800,1320,1593
1774913969.075,steady,6,441.8,100,31,66787,81920,72,8050,13600,1245,1593
1774913969.075,steady,7,427.2,100,32,66649,81920,73,6700,17250,1275,1593
1774913970.076,steady,0,423.7,100,52,66709,81920,60,4450,15000,1335,1593
1774913970.076,steady,1,417.9,100,45,66809,81920,60,3550,15450,1335,1593
1774913970.076,steady,2,399.9,100,52,66839,81920,59,4150,17500,1335,1593
1774913970.076,steady,3,399.3,100,63,66793,81920,61,6000,13250,1335,1593
1774913970.076,steady,4,405.8,100,61,67003,81920,74,7400,18550,1260,1593
1774913970.076,steady,5,406.3,100,52,67003,81920,74,7300,14100,1305,1593
1774913970.076,steady,6,400.6,100,32,66787,81920,72,7150,17050,1260,1593
1774913970.076,steady,7,414.8,100,33,66649,81920,73,7200,13800,1275,1593
1774913971.076,steady,0,317.1,100,34,66709,81920,62,4250,19000,1320,1593
1774913971.076,steady,1,399.6,100,55,66809,81920,60,3350,14150,1335,1593
1774913971.076,steady,2,398.4,100,63,66839,81920,59,4550,15200,1335,1593
1774913971.076,steady,3,403.2,100,62,66793,81920,61,7200,18200,1350,1593
1774913971.076,steady,4,408.5,100,49,67003,81920,74,6750,14750,1275,1593
1774913971.076,steady,5,401.3,100,41,67003,81920,74,7750,18150,1290,1593
1774913971.076,steady,6,411.7,100,33,66787,81920,71,6600,13950,1260,1593
1774913971.076,steady,7,403.8,100,33,66649,81920,73,7550,18200,1275,1593
1774913972.076,steady,0,432.7,100,34,66709,81920,61,5200,13000,1335,1593
1774913972.076,steady,1,395.6,100,63,66809,81920,60,11750,17750,1335,1593
1774913972.076,steady,2,396.3,100,63,66839,81920,59,7150,13800,1335,1593
1774913972.076,steady,3,395.4,100,59,66793,81920,61,7150,17950,1305,1593
1774913972.076,steady,4,403.7,100,39,67003,81920,74,7700,14050,1245,1593
1774913972.076,steady,5,452.5,100,34,67003,81920,75,7550,18650,1290,1593
1774913972.076,steady,6,387.9,100,33,66787,81920,72,7400,14000,1260,1593
1774913972.076,steady,7,397.9,100,33,66649,81920,73,7150,17050,1275,1593
1774913973.076,steady,0,393.6,100,34,66709,81920,61,4500,17000,1335,1593
1774913973.076,steady,1,394.1,100,62,66809,81920,60,5850,14000,1305,1593
1774913973.076,steady,2,393.3,100,62,66839,81920,59,6600,17200,1275,1593
1774913973.076,steady,3,402.9,100,49,66793,81920,61,8300,14000,1290,1593
1774913973.076,steady,4,438.5,100,63,67003,81920,74,6850,18000,1260,1593
1774913973.076,steady,5,395.0,100,31,67003,81920,74,8750,14100,1290,1593
1774913973.076,steady,6,412.3,100,32,66787,81920,72,6750,16950,1260,1593
1774913973.076,steady,7,413.2,100,35,66649,81920,73,8400,13450,1275,1593
1774913974.076,steady,0,390.6,100,38,66709,81920,62,6050,14200,1335,1593
1774913974.076,steady,1,408.6,100,62,66809,81920,60,5700,17050,1335,1593
1774913974.076,steady,2,395.7,100,56,66839,81920,59,7550,13900,1275,1593
1774913974.076,steady,3,393.9,100,38,66793,81920,61,7000,17300,1305,1593
1774913974.076,steady,4,406.6,100,63,67003,81920,74,8300,13900,1245,1593
1774913974.076,steady,5,425.0,100,32,67003,81920,75,7100,18300,1275,1593
1774913974.076,steady,6,402.0,100,31,66787,81920,72,7500,13750,1245,1593
1774913974.076,steady,7,409.4,100,33,66649,81920,73,7150,17600,1275,1593
1774913975.076,steady,0,387.5,100,49,66709,81920,61,7550,18100,1335,1593
1774913975.076,steady,1,396.7,100,51,66809,81920,60,5250,14200,1350,1593
1774913975.076,steady,2,394.5,100,45,66839,81920,59,7450,18150,1290,1593
1774913975.076,steady,3,400.5,100,32,66793,81920,61,6800,14050,1305,1593
1774913975.076,steady,4,411.5,100,62,67003,81920,73,7350,17900,1230,1593
1774913975.076,steady,5,428.4,100,33,67003,81920,75,6450,14600,1290,1593
1774913975.076,steady,6,407.4,100,33,66787,81920,72,7150,17900,1245,1593
1774913975.076,steady,7,409.6,100,33,66649,81920,73,6750,19050,1275,1593
1774913976.076,steady,0,399.7,100,60,66709,81920,61,6350,14000,1335,1593
1774913976.076,steady,1,410.3,100,41,66809,81920,60,5900,18000,1290,1593
1774913976.076,steady,2,417.8,100,34,66839,81920,59,6600,14250,1290,1593
1774913976.076,steady,3,428.1,100,32,66793,81920,61,7600,18100,1305,1593
1774913976.076,steady,4,402.3,100,51,67003,81920,73,6650,14150,1245,1593
1774913976.076,steady,5,406.0,100,33,67003,81920,75,8000,27300,1275,1593
1774913976.076,steady,6,419.9,100,33,66787,81920,72,6700,15900,1245,1593
1774913976.076,steady,7,413.5,100,33,66649,81920,73,8050,15500,1290,1593
1774913977.076,steady,0,399.7,100,63,66709,81920,62,7600,14500,1290,1593
1774913977.076,steady,1,400.5,100,32,66809,81920,61,5350,15550,1290,1593
1774913977.076,steady,2,409.4,100,32,66839,81920,60,7550,14200,1290,1593
1774913977.076,steady,3,429.0,100,33,66793,81920,61,6500,15700,1275,1593
1774913977.076,steady,4,383.4,100,40,67003,81920,73,8350,16600,1245,1593
1774913977.076,steady,5,402.5,100,33,67003,81920,75,6800,16500,1275,1593
1774913977.076,steady,6,408.3,100,34,66787,81920,72,7750,16100,1260,1593
1774913977.076,steady,7,412.5,100,33,66649,81920,73,6600,15350,1275,1593
1774913978.076,steady,0,379.4,100,63,66709,81920,61,6600,16500,1290,1593
1774913978.076,steady,1,382.6,100,32,66809,81920,60,6200,13800,1275,1593
1774913978.076,steady,2,403.5,100,33,66839,81920,60,6750,16750,1290,1593
1774913978.076,steady,3,416.3,100,33,66793,81920,61,8000,14050,1275,1593
1774913978.076,steady,4,411.7,100,31,67003,81920,74,7050,17350,1245,1593
1774913978.076,steady,5,390.4,100,35,67003,81920,74,8300,14350,1290,1593
1774913978.076,steady,6,407.4,100,35,66787,81920,72,6700,16400,1275,1593
1774913978.076,steady,7,412.1,100,35,66649,81920,72,8150,13850,1275,1593
1774913979.076,steady,0,428.2,100,59,66709,81920,61,6850,13700,1305,1593
1774913979.076,steady,1,414.5,100,33,66809,81920,61,5650,17550,1290,1593
1774913979.076,steady,2,420.3,100,33,66839,81920,60,6900,12950,1305,1593
1774913979.076,steady,3,396.9,100,34,66793,81920,61,7300,18400,1275,1593
1774913979.076,steady,4,393.1,100,31,67003,81920,73,7700,14250,1230,1593
1774913979.076,steady,5,400.8,100,32,67003,81920,75,7450,18800,1290,1593
1774913979.076,steady,6,421.0,100,35,66787,81920,72,7100,13700,1290,1593
1774913979.076,steady,7,423.4,100,35,66649,81920,72,7300,17900,1275,1593
1774913980.076,steady,0,406.6,100,49,66709,81920,62,7450,17650,1275,1593
1774913980.076,steady,1,413.4,100,33,66809,81920,61,5050,13450,1290,1593
1774913980.076,steady,2,413.9,100,33,66839,81920,60,7150,18450,1290,1593
1774913980.076,steady,3,384.5,100,34,66793,81920,60,6300,14000,1290,1593
1774913980.076,steady,4,373.5,100,33,67003,81920,73,8050,19550,1260,1593
1774913980.076,steady,5,386.2,100,33,67003,81920,74,6750,14800,1260,1593
1774913980.076,steady,6,419.5,100,34,66787,81920,72,7750,18300,1275,1593
1774913980.076,steady,7,398.2,100,33,66649,81920,72,6600,14700,1260,1593
1774913981.077,steady,0,396.3,100,38,66709,81920,62,6500,15050,1275,1593
1774913981.077,steady,1,407.0,100,33,66809,81920,61,5900,16550,1290,1593
1774913981.077,steady,2,396.6,100,34,66839,81920,60,6600,15300,1275,1593
1774913981.077,steady,3,399.6,100,34,66793,81920,61,7950,16550,1305,1593
1774913981.077,steady,4,403.3,100,33,67003,81920,74,6650,14900,1260,1593
1774913981.077,steady,5,393.4,100,33,67003,81920,74,8050,17700,1275,1593
1774913981.077,steady,6,427.6,100,33,66787,81920,72,6600,15550,1275,1593
1774913981.077,steady,7,394.0,100,33,66649,81920,72,8350,18100,1260,1593
1774913982.077,steady,0,431.2,100,32,66709,81920,62,7550,13450,1275,1593
1774913982.077,steady,1,407.6,100,34,66809,81920,60,4900,16850,1290,1593
1774913982.077,steady,2,399.6,100,34,66839,81920,59,7800,13250,1275,1593
1774913982.077,steady,3,406.8,100,34,66793,81920,61,6750,17250,1305,1593
1774913982.077,steady,4,383.1,100,35,67003,81920,73,8700,14350,1245,1593
1774913982.077,steady,5,391.7,100,33,67003,81920,74,6950,16850,1260,1593
1774913982.077,steady,6,420.4,100,34,66787,81920,72,7950,13300,1275,1593
1774913982.077,steady,7,388.5,100,33,66649,81920,72,6600,15900,1245,1593
1774913983.077,steady,0,398.7,100,32,66709,81920,61,6550,16800,1290,1593
1774913983.077,steady,1,392.8,100,34,66809,81920,61,6000,13650,1290,1593
1774913983.077,steady,2,408.2,100,34,66839,81920,59,6800,17550,1260,1593
1774913983.077,steady,3,409.7,100,34,66793,81920,61,7650,13850,1275,1593
1774913983.077,steady,4,412.1,100,35,67003,81920,73,7000,18200,1260,1593
1774913983.077,steady,5,408.1,100,34,67003,81920,74,8050,14600,1275,1593
1774913983.077,steady,6,420.7,100,34,66787,81920,72,6550,16700,1275,1593
1774913983.077,steady,7,390.4,100,34,66649,81920,72,7550,13450,1230,1593
1774913984.077,steady,0,396.6,100,33,66709,81920,61,6700,14250,1290,1593
1774913984.077,steady,1,414.6,100,34,66809,81920,61,5900,18000,1290,1593
1774913984.077,steady,2,398.1,100,33,66839,81920,59,6750,13850,1275,1593
1774913984.077,steady,3,414.5,100,34,66793,81920,61,7650,18350,1275,1593
1774913984.077,steady,4,424.6,100,36,67003,81920,73,7100,14650,1260,1593
1774913984.077,steady,5,416.0,100,33,67003,81920,74,8250,19500,1275,1593
1774913984.077,steady,6,421.9,100,33,66787,81920,72,6600,14000,1275,1593
1774913984.077,steady,7,393.1,100,33,66649,81920,72,9700,72650,1305,1593
1774913985.077,steady,0,413.1,100,33,66709,81920,62,7450,17750,1290,1593
1774913985.077,steady,1,413.7,100,34,66809,81920,61,5250,14500,1290,1593
1774913985.077,steady,2,395.4,100,33,66839,81920,59,7600,17400,1275,1593
1774913985.077,steady,3,410.7,100,34,66793,81920,61,6650,14550,1275,1593
1774913985.077,steady,4,427.9,100,35,67003,81920,73,7900,18250,1260,1593
1774913985.077,steady,5,415.7,100,33,67003,81920,74,7100,15150,1275,1593
1774913985.077,steady,6,418.3,100,34,66787,81920,72,7250,59000,1215,1593
1774913985.077,steady,7,402.7,100,33,66649,81920,73,13050,72800,1380,1593
1774913986.077,steady,0,414.3,100,34,66709,81920,62,6650,16200,1290,1593
1774913986.077,steady,1,406.7,100,34,66809,81920,61,6300,14550,1290,1593
1774913986.077,steady,2,386.9,100,34,66839,81920,59,6650,16250,1290,1593
1774913986.077,steady,3,404.7,100,34,66793,81920,61,8150,14250,1275,1593
1774913986.077,steady,4,425.2,100,35,67003,81920,73,6800,17200,1260,1593
1774913986.077,steady,5,415.4,100,33,67003,81920,74,8400,33400,1275,1593
1774913986.077,steady,6,415.0,100,34,66787,81920,72,12900,75700,1275,1593
1774913986.077,steady,7,401.2,100,33,66649,81920,73,14850,85150,1260,1593
1774913987.077,steady,0,415.2,100,34,66709,81920,62,7600,13550,1290,1593
1774913987.077,steady,1,390.5,100,34,66809,81920,60,6000,17450,1290,1593
1774913987.077,steady,2,401.4,100,34,66839,81920,59,7600,13550,1290,1593
1774913987.077,steady,3,397.8,100,34,66793,81920,61,6900,17650,1260,1593
1774913987.077,steady,4,410.9,100,35,67003,81920,73,8400,13700,1260,1593
1774913987.077,steady,5,408.7,100,33,67003,81920,74,14000,73400,1245,1593
1774913987.077,steady,6,402.9,100,34,66787,81920,68,12700,89650,1380,1593
1774913987.077,steady,7,353.3,100,33,66649,81920,73,15750,22500,1350,1593
1774913988.077,steady,0,401.2,100,34,66709,81920,61,7400,18000,1290,1593
1774913988.077,steady,1,404.3,100,34,66809,81920,61,5250,13300,1290,1593
1774913988.077,steady,2,386.3,100,35,66839,81920,59,7000,18350,1290,1593
1774913988.077,steady,3,402.0,100,34,66793,81920,61,9300,13850,1275,1593
1774913988.077,steady,4,375.2,100,34,67003,81920,73,11050,74050,1245,1593
1774913988.077,steady,5,397.1,100,34,67003,81920,74,13300,90000,1335,1593
1774913988.077,steady,6,261.5,100,33,66787,81920,72,13450,30600,1395,1593
1774913988.077,steady,7,251.5,100,35,66649,81920,69,5250,14000,1365,1593
1774913989.077,steady,0,379.4,100,34,66709,81920,61,6600,14500,1260,1593
1774913989.077,steady,1,407.6,100,33,66809,81920,61,6050,16650,1290,1593
1774913989.077,steady,2,410.4,100,34,66839,81920,59,6400,13000,1290,1593
1774913989.077,steady,3,398.7,100,34,66793,81920,60,7600,61400,1260,1593
